Layer name;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004
919;0.0;0.0;0.0;5.0;4.0;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
920;0.0;0.0;0.0;2.0;1.0;0.333;2.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
921;0.0;0.0;0.0;4.0;3.0;0.5;3.0;2.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
922;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
924;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
925;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
926;0.0;0.0;0.0;18.0;18.0;0.947;1.0;1.0;0.053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
927;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
928;0.0;0.0;0.0;1.0;1.0;0.05;19.0;19.0;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
929;0.0;0.0;0.0;25.0;25.0;0.962;1.0;1.0;0.038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
930;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
931;0.0;0.0;0.0;4.0;3.0;0.6;2.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
932;0.0;0.0;0.0;25.0;23.0;0.821;5.0;3.0;0.107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
933;0.0;0.0;0.0;1.0;1.0;0.333;2.0;2.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
934;0.0;0.0;0.0;13.0;12.0;0.706;5.0;4.0;0.235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
935;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
936;0.0;0.0;0.0;12.0;11.0;0.367;19.0;18.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
937;0.0;0.0;0.0;5.0;4.0;0.5;4.0;3.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
938;0.0;0.0;0.0;2.0;1.0;0.043;22.0;21.0;0.913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
939;0.0;0.0;0.0;1.0;1.0;0.333;2.0;2.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
940;0.0;0.0;0.0;31.0;30.0;0.882;4.0;3.0;0.088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
942;0.0;0.0;0.0;8.0;8.0;0.889;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
943;0.0;0.0;0.0;25.0;25.0;0.926;2.0;2.0;0.074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
945;0.0;0.0;0.0;9.0;9.0;0.375;15.0;15.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
946;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
947;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
948;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
949;0.0;0.0;0.0;6.0;6.0;0.75;2.0;2.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;0.0;0.0;0.0;9.0;9.0;0.75;3.0;3.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
952;0.0;0.0;0.0;13.0;13.0;0.765;4.0;4.0;0.235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
953;0.0;0.0;0.0;4.0;3.0;0.375;5.0;4.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
954;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
955;0.0;0.0;0.0;6.0;5.0;0.714;2.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
956;0.0;0.0;0.0;2.0;1.0;0.143;6.0;5.0;0.714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
958;0.0;0.0;0.0;13.0;13.0;0.929;1.0;1.0;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
959;0.0;0.0;0.0;8.0;8.0;0.889;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
960;0.0;0.0;0.0;8.0;7.0;0.318;15.0;14.0;0.636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
961;0.0;0.0;0.0;4.0;4.0;0.667;2.0;2.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
963;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
964;0.0;0.0;0.0;7.0;7.0;0.875;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
965;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
966;0.0;0.0;0.0;2.0;1.0;0.167;5.0;4.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
968;0.0;0.0;0.0;15.0;14.0;0.737;5.0;4.0;0.211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
969;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
970;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
971;0.0;0.0;0.0;18.0;18.0;0.947;1.0;1.0;0.053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
972;0.0;0.0;0.0;32.0;31.0;0.912;3.0;2.0;0.059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
973;0.0;0.0;0.0;14.0;14.0;0.933;1.0;1.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
974;0.0;0.0;0.0;13.0;12.0;0.75;4.0;3.0;0.188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
975;0.0;0.0;0.0;6.0;5.0;0.625;3.0;2.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
976;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
977;0.0;0.0;0.0;18.0;17.0;0.436;22.0;21.0;0.538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
979;0.0;0.0;0.0;2.0;1.0;0.333;2.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
980;0.0;0.0;0.0;9.0;8.0;0.381;13.0;12.0;0.571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
981;0.0;0.0;0.0;5.0;4.0;0.5;4.0;3.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
982;0.0;0.0;0.0;1.0;0.0;0.0;9.0;8.0;0.889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
983;0.0;0.0;0.0;6.0;5.0;0.625;3.0;2.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
984;0.0;0.0;0.0;1.0;1.0;0.333;2.0;2.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
985;0.0;0.0;0.0;1.0;0.0;0.0;10.0;9.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
986;0.0;0.0;0.0;2.0;1.0;0.042;23.0;22.0;0.917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
987;0.0;0.0;0.0;4.0;3.0;0.6;2.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
988;0.0;0.0;0.0;1.0;1.0;0.143;6.0;6.0;0.857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
989;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
990;0.0;0.0;0.0;2.0;2.0;0.167;10.0;10.0;0.833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
991;0.0;0.0;0.0;9.0;9.0;0.9;1.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
992;0.0;0.0;0.0;4.0;3.0;0.5;3.0;2.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
994;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
995;0.0;0.0;0.0;17.0;17.0;0.85;3.0;3.0;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
996;0.0;0.0;0.0;11.0;11.0;0.846;2.0;2.0;0.154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
997;0.0;0.0;0.0;1.0;1.0;0.25;3.0;3.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
998;0.0;0.0;0.0;1.0;1.0;0.333;2.0;2.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
999;0.0;0.0;0.0;12.0;12.0;0.857;2.0;2.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000;0.0;0.0;0.0;5.0;4.0;0.4;6.0;5.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1001;0.0;0.0;0.0;2.0;2.0;0.286;5.0;5.0;0.714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1002;0.0;0.0;0.0;12.0;11.0;0.846;2.0;1.0;0.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1003;0.0;0.0;0.0;5.0;4.0;0.667;2.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1004;0.0;0.0;0.0;2.0;2.0;0.118;15.0;15.0;0.882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1006;0.0;0.0;0.0;24.0;23.0;0.767;7.0;6.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1007;0.0;0.0;0.0;3.0;2.0;0.5;2.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1008;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1009;0.0;0.0;0.0;12.0;11.0;0.786;3.0;2.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1010;0.0;0.0;0.0;7.0;6.0;0.667;3.0;2.0;0.222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1011;0.0;0.0;0.0;6.0;6.0;0.857;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1012;0.0;0.0;0.0;2.0;2.0;0.4;3.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1013;0.0;0.0;0.0;6.0;5.0;0.714;2.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1014;0.0;0.0;0.0;4.0;3.0;0.6;2.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1015;0.0;0.0;0.0;6.0;6.0;0.75;2.0;2.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1016;0.0;0.0;0.0;11.0;10.0;0.833;2.0;1.0;0.083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1017;0.0;0.0;0.0;2.0;1.0;0.083;11.0;10.0;0.833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1018;0.0;0.0;0.0;44.0;42.0;0.955;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1019;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1020;0.0;0.0;0.0;2.0;1.0;0.048;20.0;19.0;0.905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1021;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1022;0.0;0.0;0.0;5.0;4.0;0.571;3.0;2.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1023;0.0;0.0;0.0;3.0;3.0;0.6;2.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1024;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1025;0.0;0.0;0.0;16.0;15.0;0.938;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026;0.0;0.0;0.0;21.0;21.0;0.955;1.0;1.0;0.045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1027;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1028;0.0;0.0;0.0;4.0;3.0;0.3;7.0;6.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1029;0.0;0.0;0.0;6.0;5.0;0.714;2.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1030;0.0;0.0;0.0;7.0;6.0;0.75;2.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1032;0.0;0.0;0.0;5.0;4.0;0.667;2.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1033;0.0;0.0;0.0;13.0;12.0;0.857;2.0;1.0;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1034;0.0;0.0;0.0;5.0;4.0;0.571;3.0;2.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1035;0.0;0.0;0.0;35.0;34.0;0.944;2.0;1.0;0.028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1036;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1037;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1038;0.0;0.0;0.0;9.0;8.0;0.889;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1039;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1040;0.0;0.0;0.0;6.0;5.0;0.714;2.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1041;0.0;0.0;0.0;2.0;2.0;0.333;4.0;4.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1042;0.0;0.0;0.0;3.0;2.0;0.286;5.0;4.0;0.571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1043;0.0;0.0;0.0;2.0;1.0;0.2;4.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1044;0.0;0.0;0.0;8.0;8.0;0.889;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1045;0.0;0.0;0.0;15.0;15.0;0.789;4.0;4.0;0.211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1046;0.0;0.0;0.0;2.0;1.0;0.333;2.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1047;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1048;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1050;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1051;0.0;0.0;0.0;2.0;1.0;0.333;2.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1052;0.0;0.0;0.0;5.0;4.0;0.571;3.0;2.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1053;0.0;0.0;0.0;14.0;14.0;0.933;1.0;1.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1054;0.0;0.0;0.0;3.0;2.0;0.667;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1055;0.0;0.0;0.0;3.0;2.0;0.333;4.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1056;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1058;0.0;0.0;0.0;24.0;23.0;0.885;3.0;2.0;0.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1059;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1060;0.0;0.0;0.0;6.0;6.0;0.857;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1061;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1062;0.0;0.0;0.0;2.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1063;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1064;0.0;0.0;0.0;5.0;4.0;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1065;0.0;0.0;0.0;10.0;10.0;0.909;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1067;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1068;0.0;0.0;0.0;4.0;3.0;0.5;3.0;2.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1070;0.0;0.0;0.0;21.0;20.0;0.909;2.0;1.0;0.045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1081;0.0;0.0;0.0;6.0;6.0;0.857;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1082;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1084;0.0;0.0;0.0;6.0;5.0;0.833;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1085;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1086;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1087;0.0;0.0;0.0;5.0;4.0;0.4;6.0;5.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1089;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1090;0.0;0.0;0.0;11.0;10.0;0.833;2.0;1.0;0.083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1091;0.0;0.0;0.0;7.0;7.0;0.875;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1092;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1093;0.0;0.0;0.0;11.0;11.0;0.917;1.0;1.0;0.083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1094;0.0;0.0;0.0;18.0;17.0;0.944;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1095;0.0;0.0;0.0;7.0;6.0;0.857;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1096;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1097;0.0;0.0;0.0;6.0;5.0;0.833;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
